Datetime,Open,High,Low,Close,Volume,date
2015-05-21 13:40:00,8423.45,8433.65,8423.45,8428.75,0,2015-05-21
2015-05-21 13:45:00,8428.65,8433.95,8427.35,8433.65,0,2015-05-21
2015-05-21 13:50:00,8433.35,8433.7,8423.5,8424.1,0,2015-05-21
2015-05-21 13:55:00,8423.8,8428.9,8423.6,8425.5,0,2015-05-21
2015-05-21 14:00:00,8426.1,8427.05,8414.45,8415.2,0,2015-05-21
2015-05-21 14:05:00,8415.45,8422.2,8414.7,8421.7,0,2015-05-21
2015-05-21 14:10:00,8421.8,8422.6,8409.95,8411.95,0,2015-05-21
2015-05-21 14:15:00,8412.05,8415.2,8409.35,8412.75,0,2015-05-21
2015-05-21 14:20:00,8412.85,8424.4,8412.6,8418.5,0,2015-05-21
2015-05-21 14:25:00,8419.6,8419.95,8413.9,8414.0,0,2015-05-21
2015-05-21 14:30:00,8414.2,8420.85,8414.15,8417.7,0,2015-05-21
2015-05-21 14:35:00,8417.4,8418.5,8412.25,8416.3,0,2015-05-21
2015-05-21 14:40:00,8416.25,8424.35,8414.5,8422.35,0,2015-05-21
2015-05-21 14:45:00,8422.5,8425.4,8418.4,8418.4,0,2015-05-21
2015-05-21 14:50:00,8418.5,8419.85,8416.15,8416.5,0,2015-05-21
2015-05-21 14:55:00,8416.35,8416.6,8405.75,8410.75,0,2015-05-21
2015-05-21 15:00:00,8411.05,8427.05,8410.65,8423.45,0,2015-05-21
2015-05-21 15:05:00,8423.65,8426.6,8420.1,8421.5,0,2015-05-21
2015-05-21 15:10:00,8421.9,8425.9,8419.45,8422.35,0,2015-05-21
2015-05-21 15:15:00,8422.1,8426.55,8419.95,8423.9,0,2015-05-21
2015-05-21 15:20:00,8423.5,8425.55,8417.25,8417.55,0,2015-05-21
2015-05-21 15:25:00,8416.5,8421.85,8416.35,8419.05,0,2015-05-21
2015-05-22 09:15:00,8432.5,8439.85,8420.9,8424.6,0,2015-05-22
2015-05-22 09:20:00,8426.25,8435.35,8425.7,8426.05,0,2015-05-22
2015-05-22 09:25:00,8426.45,8433.9,8426.15,8429.1,0,2015-05-22
2015-05-22 09:30:00,8428.85,8433.8,8428.85,8430.85,0,2015-05-22
2015-05-22 09:35:00,8430.8,8431.3,8421.45,8425.45,0,2015-05-22
2015-05-22 09:40:00,8426.35,8428.75,8425.25,8427.25,0,2015-05-22
2015-05-22 09:45:00,8427.8,8437.1,8426.35,8437.1,0,2015-05-22
2015-05-22 09:50:00,8437.25,8439.15,8433.6,8435.1,0,2015-05-22
2015-05-22 09:55:00,8435.1,8441.05,8434.5,8439.15,0,2015-05-22
2015-05-22 10:00:00,8439.15,8441.6,8435.85,8439.7,0,2015-05-22
2015-05-22 10:05:00,8439.7,8441.0,8433.55,8433.85,0,2015-05-22
2015-05-22 10:10:00,8433.45,8435.35,8432.6,8434.55,0,2015-05-22
2015-05-22 10:15:00,8434.4,8440.4,8434.15,8440.25,0,2015-05-22
2015-05-22 10:20:00,8440.4,8442.45,8438.65,8440.95,0,2015-05-22
2015-05-22 10:25:00,8440.45,8443.8,8439.75,8443.8,0,2015-05-22
2015-05-22 10:30:00,8443.65,8460.85,8442.85,8456.8,0,2015-05-22
2015-05-22 10:35:00,8457.0,8464.4,8456.05,8457.35,0,2015-05-22
2015-05-22 10:40:00,8456.5,8459.65,8456.1,8458.35,0,2015-05-22
2015-05-22 10:45:00,8458.2,8465.55,8457.85,8463.8,0,2015-05-22
2015-05-22 10:50:00,8463.85,8467.05,8462.95,8465.45,0,2015-05-22
2015-05-22 10:55:00,8465.5,8469.85,8463.8,8469.7,0,2015-05-22
2015-05-22 11:00:00,8469.6,8469.6,8466.45,8467.85,0,2015-05-22
2015-05-22 11:05:00,8467.55,8468.1,8463.9,8464.65,0,2015-05-22
2015-05-22 11:10:00,8464.05,8465.2,8461.7,8462.95,0,2015-05-22
2015-05-22 11:15:00,8462.65,8465.85,8462.0,8462.3,0,2015-05-22
2015-05-22 11:20:00,8462.0,8465.1,8461.1,8462.8,0,2015-05-22
2015-05-22 11:25:00,8462.3,8470.0,8462.3,8469.35,0,2015-05-22
2015-05-22 11:30:00,8469.35,8474.1,8468.6,8470.15,0,2015-05-22
2015-05-22 11:35:00,8469.95,8469.95,8466.25,8467.1,0,2015-05-22
2015-05-22 11:40:00,8466.7,8467.7,8462.9,8464.9,0,2015-05-22
2015-05-22 11:45:00,8464.7,8468.15,8464.25,8468.0,0,2015-05-22
2015-05-22 11:50:00,8468.1,8471.25,8467.45,8470.9,0,2015-05-22
2015-05-22 11:55:00,8470.7,8474.5,8470.25,8472.05,0,2015-05-22
2015-05-22 12:00:00,8471.4,8474.75,8471.0,8473.55,0,2015-05-22
2015-05-22 12:05:00,8473.7,8476.15,8473.5,8476.05,0,2015-05-22
2015-05-22 12:10:00,8476.15,8480.1,8475.3,8477.95,0,2015-05-22
2015-05-22 12:15:00,8478.0,8478.1,8474.3,8475.0,0,2015-05-22
2015-05-22 12:20:00,8474.65,8478.1,8472.65,8478.1,0,2015-05-22
2015-05-22 12:25:00,8477.6,8480.35,8476.95,8477.5,0,2015-05-22
2015-05-22 12:30:00,8477.3,8477.45,8467.95,8470.25,0,2015-05-22
2015-05-22 12:35:00,8469.9,8472.55,8461.8,8463.1,0,2015-05-22
2015-05-22 12:40:00,8463.45,8464.75,8456.1,8464.75,0,2015-05-22
2015-05-22 12:45:00,8464.95,8470.05,8464.1,8469.95,0,2015-05-22
2015-05-22 12:50:00,8470.05,8470.65,8464.45,8470.65,0,2015-05-22
2015-05-22 12:55:00,8470.55,8471.45,8469.15,8470.5,0,2015-05-22
2015-05-22 13:00:00,8471.25,8475.55,8471.25,8474.05,0,2015-05-22
2015-05-22 13:05:00,8473.85,8478.2,8473.35,8475.85,0,2015-05-22
2015-05-22 13:10:00,8475.4,8483.25,8472.0,8482.55,0,2015-05-22
2015-05-22 13:15:00,8482.6,8489.0,8477.05,8484.7,0,2015-05-22
2015-05-22 13:20:00,8484.65,8487.5,8479.2,8481.9,0,2015-05-22
2015-05-22 13:25:00,8481.6,8481.65,8470.55,8474.8,0,2015-05-22
2015-05-22 13:30:00,8474.8,8477.45,8460.35,8467.05,0,2015-05-22
2015-05-22 13:35:00,8467.3,8469.45,8463.0,8466.5,0,2015-05-22
2015-05-22 13:40:00,8466.55,8473.85,8465.7,8472.95,0,2015-05-22
2015-05-22 13:45:00,8472.55,8474.4,8470.8,8474.4,0,2015-05-22
2015-05-22 13:50:00,8474.35,8479.8,8473.55,8479.05,0,2015-05-22
2015-05-22 13:55:00,8479.05,8479.15,8461.05,8462.6,0,2015-05-22
2015-05-22 14:00:00,8462.5,8462.85,8446.5,8449.8,0,2015-05-22
2015-05-22 14:05:00,8449.9,8461.8,8449.65,8460.7,0,2015-05-22
2015-05-22 14:10:00,8460.5,8460.55,8450.75,8460.05,0,2015-05-22
2015-05-22 14:15:00,8459.65,8465.5,8456.65,8463.9,0,2015-05-22
2015-05-22 14:20:00,8463.1,8463.45,8455.65,8455.65,0,2015-05-22
2015-05-22 14:25:00,8455.8,8461.6,8454.95,8459.5,0,2015-05-22
2015-05-22 14:30:00,8459.5,8464.55,8458.1,8459.6,0,2015-05-22
2015-05-22 14:35:00,8459.8,8461.0,8449.7,8450.15,0,2015-05-22
2015-05-22 14:40:00,8449.85,8457.75,8444.15,8457.6,0,2015-05-22
2015-05-22 14:45:00,8457.3,8462.5,8452.85,8460.35,0,2015-05-22
2015-05-22 14:50:00,8460.8,8461.45,8456.6,8458.1,0,2015-05-22
2015-05-22 14:55:00,8457.6,8459.85,8452.25,8452.25,0,2015-05-22
2015-05-22 15:00:00,8453.75,8468.65,8453.75,8466.3,0,2015-05-22
2015-05-22 15:05:00,8466.85,8470.45,8456.15,8456.8,0,2015-05-22
2015-05-22 15:10:00,8457.7,8468.1,8457.6,8461.15,0,2015-05-22
2015-05-22 15:15:00,8461.2,8467.4,8458.0,8459.05,0,2015-05-22
2015-05-22 15:20:00,8459.05,8460.95,8452.3,8452.3,0,2015-05-22
2015-05-22 15:25:00,8451.95,8454.8,8446.25,8448.35,0,2015-05-22
2015-05-25 09:15:00,8438.15,8438.15,8419.3,8429.3,0,2015-05-25
2015-05-25 09:20:00,8429.7,8441.95,8424.9,8426.45,0,2015-05-25
2015-05-25 09:25:00,8426.55,8430.75,8419.45,8430.05,0,2015-05-25
2015-05-25 09:30:00,8429.45,8431.45,8422.3,8422.5,0,2015-05-25
2015-05-25 09:35:00,8423.0,8431.95,8415.05,8430.1,0,2015-05-25
2015-05-25 09:40:00,8431.2,8436.15,8423.7,8425.35,0,2015-05-25
2015-05-25 09:45:00,8425.8,8428.2,8421.4,8425.9,0,2015-05-25
2015-05-25 09:50:00,8426.35,8426.65,8420.5,8422.6,0,2015-05-25
2015-05-25 09:55:00,8422.95,8424.95,8418.7,8419.0,0,2015-05-25
2015-05-25 10:00:00,8419.05,8426.95,8419.05,8426.35,0,2015-05-25
2015-05-25 10:05:00,8426.2,8427.85,8422.15,8425.15,0,2015-05-25
2015-05-25 10:10:00,8424.95,8429.4,8424.25,8429.1,0,2015-05-25
2015-05-25 10:15:00,8429.4,8433.75,8428.15,8432.65,0,2015-05-25
2015-05-25 10:20:00,8433.8,8438.65,8433.65,8438.05,0,2015-05-25
2015-05-25 10:25:00,8437.8,8437.8,8430.5,8431.1,0,2015-05-25
2015-05-25 10:30:00,8431.0,8431.6,8426.2,8427.5,0,2015-05-25
2015-05-25 10:35:00,8427.5,8430.8,8426.9,8429.55,0,2015-05-25
2015-05-25 10:40:00,8429.5,8432.5,8428.45,8429.15,0,2015-05-25
2015-05-25 10:45:00,8429.2,8430.55,8427.3,8429.75,0,2015-05-25
2015-05-25 10:50:00,8429.75,8431.1,8424.85,8426.35,0,2015-05-25
2015-05-25 10:55:00,8426.0,8429.5,8425.35,8429.4,0,2015-05-25
2015-05-25 11:00:00,8429.1,8432.4,8429.1,8430.95,0,2015-05-25
2015-05-25 11:05:00,8430.6,8432.95,8428.0,8429.35,0,2015-05-25
2015-05-25 11:10:00,8429.55,8429.95,8424.0,8425.25,0,2015-05-25
2015-05-25 11:15:00,8424.45,8426.35,8422.05,8424.65,0,2015-05-25
2015-05-25 11:20:00,8425.1,8428.4,8424.4,8427.35,0,2015-05-25
2015-05-25 11:25:00,8427.0,8429.05,8426.6,8428.3,0,2015-05-25
2015-05-25 11:30:00,8427.95,8428.15,8424.5,8424.5,0,2015-05-25
2015-05-25 11:35:00,8424.3,8427.35,8422.9,8427.35,0,2015-05-25
2015-05-25 11:40:00,8427.6,8432.2,8426.7,8431.35,0,2015-05-25
2015-05-25 11:45:00,8431.05,8435.05,8430.6,8433.4,0,2015-05-25
2015-05-25 11:50:00,8433.55,8433.55,8427.4,8427.95,0,2015-05-25
2015-05-25 11:55:00,8428.25,8428.6,8422.75,8426.2,0,2015-05-25
2015-05-25 12:00:00,8426.1,8427.65,8425.35,8427.25,0,2015-05-25
2015-05-25 12:05:00,8427.35,8430.15,8427.35,8429.85,0,2015-05-25
2015-05-25 12:10:00,8429.9,8430.6,8428.65,8430.6,0,2015-05-25
2015-05-25 12:15:00,8430.3,8431.0,8428.7,8428.9,0,2015-05-25
2015-05-25 12:20:00,8428.9,8428.9,8425.85,8426.5,0,2015-05-25
2015-05-25 12:25:00,8426.35,8427.45,8424.65,8425.75,0,2015-05-25
2015-05-25 12:30:00,8425.45,8426.65,8423.4,8425.15,0,2015-05-25
2015-05-25 12:35:00,8425.1,8425.45,8420.4,8420.4,0,2015-05-25
2015-05-25 12:40:00,8421.2,8421.75,8402.9,8402.9,0,2015-05-25
2015-05-25 12:45:00,8402.5,8408.05,8393.6,8396.75,0,2015-05-25
2015-05-25 12:50:00,8396.7,8402.25,8394.2,8399.15,0,2015-05-25
2015-05-25 12:55:00,8398.7,8399.35,8388.75,8397.6,0,2015-05-25
2015-05-25 13:00:00,8397.75,8400.7,8393.9,8394.0,0,2015-05-25
2015-05-25 13:05:00,8393.75,8397.25,8391.45,8392.3,0,2015-05-25
2015-05-25 13:10:00,8392.55,8398.6,8392.4,8398.25,0,2015-05-25
2015-05-25 13:15:00,8397.7,8398.0,8393.05,8393.95,0,2015-05-25
2015-05-25 13:20:00,8394.1,8394.3,8373.55,8378.15,0,2015-05-25
2015-05-25 13:25:00,8378.55,8380.45,8370.05,8377.25,0,2015-05-25
2015-05-25 13:30:00,8377.25,8380.45,8375.9,8379.55,0,2015-05-25
2015-05-25 13:35:00,8379.5,8379.8,8373.8,8375.6,0,2015-05-25
2015-05-25 13:40:00,8375.5,8378.0,8372.15,8376.95,0,2015-05-25
2015-05-25 13:45:00,8378.2,8389.0,8375.55,8388.05,0,2015-05-25
2015-05-25 13:50:00,8388.1,8392.35,8385.05,8390.1,0,2015-05-25
2015-05-25 13:55:00,8390.05,8393.3,8381.05,8384.2,0,2015-05-25
2015-05-25 14:00:00,8384.15,8387.3,8383.0,8385.25,0,2015-05-25
2015-05-25 14:05:00,8385.4,8390.0,8383.95,8387.7,0,2015-05-25
2015-05-25 14:10:00,8388.1,8388.45,8385.55,8386.6,0,2015-05-25
2015-05-25 14:15:00,8386.6,8387.7,8383.45,8384.35,0,2015-05-25
2015-05-25 14:20:00,8384.1,8389.15,8383.55,8389.15,0,2015-05-25
2015-05-25 14:25:00,8389.05,8395.9,8388.65,8395.9,0,2015-05-25
2015-05-25 14:30:00,8396.7,8399.8,8393.45,8394.7,0,2015-05-25
2015-05-25 14:35:00,8395.15,8397.05,8388.35,8388.6,0,2015-05-25
2015-05-25 14:40:00,8387.7,8387.7,8375.0,8375.5,0,2015-05-25
2015-05-25 14:45:00,8375.3,8377.5,8366.9,8374.4,0,2015-05-25
2015-05-25 14:50:00,8374.2,8374.8,8369.1,8371.15,0,2015-05-25
2015-05-25 14:55:00,8370.4,8371.1,8364.25,8370.55,0,2015-05-25
2015-05-25 15:00:00,8370.55,8378.05,8370.1,8373.75,0,2015-05-25
2015-05-25 15:05:00,8373.75,8374.2,8365.1,8369.05,0,2015-05-25
2015-05-25 15:10:00,8369.25,8374.2,8366.35,8374.2,0,2015-05-25
2015-05-25 15:15:00,8373.35,8376.6,8368.45,8371.0,0,2015-05-25
2015-05-25 15:20:00,8372.15,8373.55,8367.6,8368.6,0,2015-05-25
2015-05-25 15:25:00,8368.85,8373.1,8366.35,8366.9,0,2015-05-25
2015-05-26 09:15:00,8377.65,8378.45,8360.65,8374.4,0,2015-05-26
2015-05-26 09:20:00,8374.45,8376.7,8364.15,8366.1,0,2015-05-26
2015-05-26 09:25:00,8366.35,8366.35,8347.55,8351.75,0,2015-05-26
2015-05-26 09:30:00,8352.0,8352.45,8337.5,8343.35,0,2015-05-26
2015-05-26 09:35:00,8343.65,8350.25,8343.5,8348.05,0,2015-05-26
2015-05-26 09:40:00,8348.05,8348.65,8342.65,8343.75,0,2015-05-26
2015-05-26 09:45:00,8343.7,8347.65,8342.35,8346.45,0,2015-05-26
2015-05-26 09:50:00,8345.9,8354.3,8345.65,8354.3,0,2015-05-26
2015-05-26 09:55:00,8354.3,8359.6,8352.8,8357.75,0,2015-05-26
2015-05-26 10:00:00,8357.95,8359.75,8354.3,8359.1,0,2015-05-26
2015-05-26 10:05:00,8359.05,8364.0,8355.45,8363.0,0,2015-05-26
2015-05-26 10:10:00,8363.45,8368.75,8361.7,8368.6,0,2015-05-26
2015-05-26 10:15:00,8368.65,8369.05,8357.4,8357.4,0,2015-05-26
2015-05-26 10:20:00,8357.9,8359.7,8352.9,8353.65,0,2015-05-26
2015-05-26 10:25:00,8354.4,8355.5,8352.05,8352.45,0,2015-05-26
2015-05-26 10:30:00,8351.55,8352.0,8346.4,8350.25,0,2015-05-26
2015-05-26 10:35:00,8350.7,8355.55,8350.1,8353.1,0,2015-05-26
2015-05-26 10:40:00,8353.05,8356.2,8348.75,8353.85,0,2015-05-26
2015-05-26 10:45:00,8352.85,8355.2,8350.0,8350.85,0,2015-05-26
2015-05-26 10:50:00,8350.1,8359.55,8350.1,8359.55,0,2015-05-26
2015-05-26 10:55:00,8358.35,8358.95,8353.25,8354.35,0,2015-05-26
2015-05-26 11:00:00,8354.2,8357.5,8352.95,8354.5,0,2015-05-26
2015-05-26 11:05:00,8354.55,8354.75,8349.5,8354.65,0,2015-05-26
2015-05-26 11:10:00,8354.2,8356.5,8352.0,8354.15,0,2015-05-26
2015-05-26 11:15:00,8354.25,8355.8,8352.25,8352.55,0,2015-05-26
2015-05-26 11:20:00,8352.75,8356.0,8351.85,8353.65,0,2015-05-26
2015-05-26 11:25:00,8353.7,8359.5,8353.5,8359.1,0,2015-05-26
2015-05-26 11:30:00,8359.1,8360.9,8356.9,8358.35,0,2015-05-26
2015-05-26 11:35:00,8358.6,8362.1,8357.1,8361.35,0,2015-05-26
2015-05-26 11:40:00,8361.0,8363.0,8358.0,8358.5,0,2015-05-26
2015-05-26 11:45:00,8357.75,8358.4,8355.3,8356.65,0,2015-05-26
2015-05-26 11:50:00,8355.9,8356.65,8353.3,8354.9,0,2015-05-26
2015-05-26 11:55:00,8353.9,8357.5,8349.65,8350.1,0,2015-05-26
2015-05-26 12:00:00,8350.05,8354.05,8348.55,8352.5,0,2015-05-26
2015-05-26 12:05:00,8352.35,8355.3,8352.15,8353.1,0,2015-05-26
2015-05-26 12:10:00,8352.9,8354.8,8351.25,8354.6,0,2015-05-26
2015-05-26 12:15:00,8354.65,8354.95,8351.8,8352.4,0,2015-05-26
2015-05-26 12:20:00,8352.0,8352.55,8349.05,8349.6,0,2015-05-26
2015-05-26 12:25:00,8348.9,8349.3,8345.5,8347.95,0,2015-05-26
2015-05-26 12:30:00,8347.3,8351.0,8346.15,8348.7,0,2015-05-26
2015-05-26 12:35:00,8348.65,8354.35,8348.1,8353.0,0,2015-05-26
2015-05-26 12:40:00,8352.5,8354.2,8350.9,8350.95,0,2015-05-26
2015-05-26 12:45:00,8349.95,8355.3,8349.95,8355.25,0,2015-05-26
2015-05-26 12:50:00,8355.3,8358.45,8354.85,8355.4,0,2015-05-26
2015-05-26 12:55:00,8355.45,8356.55,8347.9,8349.35,0,2015-05-26
2015-05-26 13:00:00,8350.55,8352.2,8346.05,8349.85,0,2015-05-26
2015-05-26 13:05:00,8350.1,8355.45,8349.45,8353.7,0,2015-05-26
2015-05-26 13:10:00,8353.8,8354.2,8346.3,8350.4,0,2015-05-26
2015-05-26 13:15:00,8350.05,8350.55,8345.7,8348.05,0,2015-05-26
2015-05-26 13:20:00,8347.95,8347.95,8334.8,8340.3,0,2015-05-26
2015-05-26 13:25:00,8339.8,8345.75,8339.8,8343.25,0,2015-05-26
2015-05-26 13:30:00,8343.35,8345.55,8341.9,8344.45,0,2015-05-26
2015-05-26 13:35:00,8344.2,8346.7,8339.2,8340.9,0,2015-05-26
2015-05-26 13:40:00,8340.9,8342.4,8336.85,8338.95,0,2015-05-26
2015-05-26 13:45:00,8338.85,8339.1,8332.05,8332.05,0,2015-05-26
2015-05-26 13:50:00,8331.65,8336.45,8328.75,8335.75,0,2015-05-26
2015-05-26 13:55:00,8335.1,8335.1,8327.05,8327.35,0,2015-05-26
2015-05-26 14:00:00,8327.75,8329.1,8324.1,8324.85,0,2015-05-26
2015-05-26 14:05:00,8324.5,8329.3,8322.1,8328.85,0,2015-05-26
2015-05-26 14:10:00,8328.65,8335.35,8328.4,8329.85,0,2015-05-26
2015-05-26 14:15:00,8330.25,8334.15,8327.75,8331.0,0,2015-05-26
2015-05-26 14:20:00,8331.05,8333.95,8329.4,8333.45,0,2015-05-26
2015-05-26 14:25:00,8333.25,8334.3,8330.1,8331.05,0,2015-05-26
2015-05-26 14:30:00,8331.5,8332.3,8324.35,8325.6,0,2015-05-26
2015-05-26 14:35:00,8325.95,8326.5,8320.15,8326.5,0,2015-05-26
2015-05-26 14:40:00,8326.5,8326.75,8323.6,8325.65,0,2015-05-26
2015-05-26 14:45:00,8325.5,8333.7,8325.4,8331.55,0,2015-05-26
2015-05-26 14:50:00,8331.75,8332.05,8327.45,8330.3,0,2015-05-26
2015-05-26 14:55:00,8330.55,8336.9,8330.4,8335.8,0,2015-05-26
2015-05-26 15:00:00,8335.15,8337.45,8332.9,8333.2,0,2015-05-26
2015-05-26 15:05:00,8333.05,8335.0,8331.05,8331.3,0,2015-05-26
2015-05-26 15:10:00,8331.5,8332.55,8329.1,8332.3,0,2015-05-26
2015-05-26 15:15:00,8332.45,8341.75,8331.3,8341.75,0,2015-05-26
2015-05-26 15:20:00,8342.15,8350.6,8341.95,8349.35,0,2015-05-26
2015-05-26 15:25:00,8349.6,8354.8,8347.85,8354.8,0,2015-05-26
2015-05-27 09:15:00,8302.75,8302.75,8282.3,8293.0,0,2015-05-27
2015-05-27 09:20:00,8292.6,8292.9,8278.3,8285.25,0,2015-05-27
2015-05-27 09:25:00,8285.45,8291.7,8279.5,8283.35,0,2015-05-27
2015-05-27 09:30:00,8282.9,8294.65,8282.35,8294.05,0,2015-05-27
2015-05-27 09:35:00,8294.1,8294.45,8288.15,8294.45,0,2015-05-27
2015-05-27 09:40:00,8294.8,8295.75,8290.05,8293.65,0,2015-05-27
2015-05-27 09:45:00,8294.15,8313.4,8293.9,8312.8,0,2015-05-27
2015-05-27 09:50:00,8312.9,8333.25,8311.2,8332.4,0,2015-05-27
2015-05-27 09:55:00,8332.55,8332.6,8315.15,8316.05,0,2015-05-27
2015-05-27 10:00:00,8315.45,8326.05,8315.45,8324.5,0,2015-05-27
2015-05-27 10:05:00,8324.95,8329.85,8321.65,8323.05,0,2015-05-27
2015-05-27 10:10:00,8323.3,8324.8,8320.5,8320.8,0,2015-05-27
2015-05-27 10:15:00,8320.85,8324.8,8319.85,8323.35,0,2015-05-27
2015-05-27 10:20:00,8323.3,8323.6,8318.35,8321.5,0,2015-05-27
2015-05-27 10:25:00,8321.55,8326.75,8321.1,8326.75,0,2015-05-27
2015-05-27 10:30:00,8327.2,8328.3,8324.15,8327.5,0,2015-05-27
2015-05-27 10:35:00,8327.75,8334.5,8327.65,8331.85,0,2015-05-27
2015-05-27 10:40:00,8331.3,8332.4,8320.05,8320.05,0,2015-05-27
2015-05-27 10:45:00,8320.0,8322.65,8317.5,8321.5,0,2015-05-27
2015-05-27 10:50:00,8321.65,8322.6,8314.25,8314.5,0,2015-05-27
2015-05-27 10:55:00,8314.6,8320.5,8313.7,8319.5,0,2015-05-27
2015-05-27 11:00:00,8319.8,8319.95,8316.95,8318.75,0,2015-05-27
2015-05-27 11:05:00,8318.7,8319.5,8316.9,8317.95,0,2015-05-27
2015-05-27 11:10:00,8317.85,8317.85,8311.2,8311.2,0,2015-05-27
2015-05-27 11:15:00,8310.8,8312.6,8309.35,8311.95,0,2015-05-27
2015-05-27 11:20:00,8312.05,8313.6,8308.9,8309.7,0,2015-05-27
2015-05-27 11:25:00,8309.85,8315.3,8309.85,8314.7,0,2015-05-27
2015-05-27 11:30:00,8314.65,8315.8,8312.35,8315.3,0,2015-05-27
2015-05-27 11:35:00,8315.3,8317.5,8314.55,8316.95,0,2015-05-27
2015-05-27 11:40:00,8316.6,8317.3,8314.45,8315.65,0,2015-05-27
2015-05-27 11:45:00,8315.6,8315.6,8312.15,8313.95,0,2015-05-27
2015-05-27 11:50:00,8313.95,8314.55,8308.1,8308.55,0,2015-05-27
2015-05-27 11:55:00,8308.9,8312.45,8308.05,8312.05,0,2015-05-27
2015-05-27 12:00:00,8312.2,8315.65,8310.45,8315.65,0,2015-05-27
2015-05-27 12:05:00,8314.6,8317.1,8313.95,8315.7,0,2015-05-27
2015-05-27 12:10:00,8315.7,8316.65,8314.05,8316.1,0,2015-05-27
2015-05-27 12:15:00,8316.05,8317.35,8312.3,8313.85,0,2015-05-27
2015-05-27 12:20:00,8313.6,8314.35,8310.55,8310.65,0,2015-05-27
2015-05-27 12:25:00,8310.9,8311.65,8308.05,8310.75,0,2015-05-27
2015-05-27 12:30:00,8310.45,8316.45,8310.2,8316.45,0,2015-05-27
2015-05-27 12:35:00,8316.4,8317.35,8313.5,8314.25,0,2015-05-27
2015-05-27 12:40:00,8314.25,8314.7,8310.9,8311.3,0,2015-05-27
2015-05-27 12:45:00,8311.1,8313.25,8309.85,8310.45,0,2015-05-27
2015-05-27 12:50:00,8310.4,8321.3,8309.3,8316.35,0,2015-05-27
2015-05-27 12:55:00,8317.25,8323.9,8316.4,8322.4,0,2015-05-27
2015-05-27 13:00:00,8322.1,8329.7,8321.4,8328.35,0,2015-05-27
2015-05-27 13:05:00,8328.65,8331.9,8327.0,8329.1,0,2015-05-27
2015-05-27 13:10:00,8329.4,8340.55,8329.25,8337.55,0,2015-05-27
2015-05-27 13:15:00,8337.4,8337.5,8330.4,8334.95,0,2015-05-27
2015-05-27 13:20:00,8334.65,8335.25,8324.85,8324.95,0,2015-05-27
2015-05-27 13:25:00,8324.55,8324.55,8321.5,8321.85,0,2015-05-27
2015-05-27 13:30:00,8321.55,8321.55,8307.55,8314.7,0,2015-05-27
2015-05-27 13:35:00,8315.05,8318.55,8314.05,8317.15,0,2015-05-27
2015-05-27 13:40:00,8317.1,8317.6,8308.25,8312.3,0,2015-05-27
2015-05-27 13:45:00,8312.7,8312.9,8309.8,8311.05,0,2015-05-27
2015-05-27 13:50:00,8311.4,8316.05,8311.1,8315.85,0,2015-05-27
2015-05-27 13:55:00,8315.75,8315.8,8308.45,8308.9,0,2015-05-27
2015-05-27 14:00:00,8309.15,8312.3,8307.0,8311.1,0,2015-05-27
2015-05-27 14:05:00,8311.0,8316.4,8310.8,8312.15,0,2015-05-27
2015-05-27 14:10:00,8312.55,8312.8,8308.15,8311.6,0,2015-05-27
2015-05-27 14:15:00,8311.5,8323.9,8311.05,8321.1,0,2015-05-27
2015-05-27 14:20:00,8320.75,8320.75,8317.2,8318.4,0,2015-05-27
2015-05-27 14:25:00,8318.3,8319.15,8315.4,8317.25,0,2015-05-27
2015-05-27 14:30:00,8317.95,8322.0,8317.95,8319.5,0,2015-05-27
2015-05-27 14:35:00,8319.7,8323.65,8319.7,8322.25,0,2015-05-27
2015-05-27 14:40:00,8322.35,8330.7,8321.75,8325.55,0,2015-05-27
2015-05-27 14:45:00,8325.8,8328.45,8324.25,8324.5,0,2015-05-27
2015-05-27 14:50:00,8324.35,8325.1,8316.55,8321.9,0,2015-05-27
2015-05-27 14:55:00,8322.25,8323.35,8318.1,8322.4,0,2015-05-27
2015-05-27 15:00:00,8321.75,8334.15,8321.6,8330.8,0,2015-05-27
2015-05-27 15:05:00,8330.45,8333.05,8328.65,8329.7,0,2015-05-27
2015-05-27 15:10:00,8329.7,8332.25,8326.05,8329.55,0,2015-05-27
2015-05-27 15:15:00,8329.45,8335.15,8328.45,8334.75,0,2015-05-27
2015-05-27 15:20:00,8335.1,8342.6,8334.5,8338.7,0,2015-05-27
2015-05-27 15:25:00,8338.9,8342.4,8334.0,8337.1,0,2015-05-27
2015-05-28 09:15:00,8345.7,8362.85,8345.2,8361.9,0,2015-05-28
2015-05-28 09:20:00,8361.15,8364.2,8348.7,8348.85,0,2015-05-28
2015-05-28 09:25:00,8348.4,8350.65,8342.55,8345.6,0,2015-05-28
2015-05-28 09:30:00,8346.15,8348.5,8342.9,8346.0,0,2015-05-28
2015-05-28 09:35:00,8346.35,8349.95,8341.2,8342.75,0,2015-05-28
2015-05-28 09:40:00,8342.55,8342.65,8335.2,8337.45,0,2015-05-28
2015-05-28 09:45:00,8337.15,8342.2,8336.1,8341.65,0,2015-05-28
2015-05-28 09:50:00,8342.05,8346.35,8340.4,8345.15,0,2015-05-28
2015-05-28 09:55:00,8345.6,8349.6,8344.9,8348.8,0,2015-05-28
2015-05-28 10:00:00,8348.2,8348.2,8344.65,8344.65,0,2015-05-28
